question_id,original_text,normalized_text,source_file,source_platform,source_sheet,seed_topic,evidence_type,real_vs_synthetic,search_volume,frequency,competition,language,pii_removed,duplicate_status,duplicate_group_id,provenance_id,notes
"MQU-01338","Technology Roadmaps & Architecture","technology roadmaps & architecture","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","ChatGPT","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0090","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:ChatGPT:row:11","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01339","Technology Roadmaps & Architecture","technology roadmaps & architecture","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","ChatGPT","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0090","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:ChatGPT:row:12","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01340","Technology Roadmaps & Architecture","technology roadmaps & architecture","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","ChatGPT","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0090","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:ChatGPT:row:13","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01341","Technology Roadmaps & Architecture","technology roadmaps & architecture","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","ChatGPT","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0090","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:ChatGPT:row:14","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01342","Technology Roadmaps & Architecture","technology roadmaps & architecture","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","ChatGPT","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0090","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:ChatGPT:row:15","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01343","Technology Roadmaps & Architecture","technology roadmaps & architecture","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","ChatGPT","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0090","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:ChatGPT:row:16","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01344","Technology Roadmaps & Architecture","technology roadmaps & architecture","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","ChatGPT","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0090","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:ChatGPT:row:17","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01345","Technology Roadmaps & Architecture","technology roadmaps & architecture","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","ChatGPT","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0090","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:ChatGPT:row:18","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01346","Technology Roadmaps & Architecture","technology roadmaps & architecture","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","ChatGPT","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0090","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:ChatGPT:row:19","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01347","Search Term:","search term:","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0070","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:Gemini:row:2","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01348","Language:","language:","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0071","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:Gemini:row:3","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01349","Country:","country:","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0072","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:Gemini:row:4","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01350","Searched on (dd/mm/yyyy):","searched on (dd/mm/yyyy):","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0073","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:Gemini:row:5","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01351","Search Term","search term","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0074","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:Gemini:row:6","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01352","Technology Roadmaps & Architecture","technology roadmaps & architecture","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0090","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:Gemini:row:7","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01353","Technology Roadmaps & Architecture","technology roadmaps & architecture","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0090","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:Gemini:row:8","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01354","Technology Roadmaps & Architecture","technology roadmaps & architecture","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0090","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:Gemini:row:9","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01355","Technology Roadmaps & Architecture","technology roadmaps & architecture","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0090","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:Gemini:row:10","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01356","Technology Roadmaps & Architecture","technology roadmaps & architecture","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0090","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:Gemini:row:11","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01357","Technology Roadmaps & Architecture","technology roadmaps & architecture","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0090","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:Gemini:row:12","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01358","Technology Roadmaps & Architecture","technology roadmaps & architecture","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0090","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:Gemini:row:13","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01359","Technology Roadmaps & Architecture","technology roadmaps & architecture","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0090","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:Gemini:row:14","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01360","Technology Roadmaps & Architecture","technology roadmaps & architecture","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0090","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:Gemini:row:15","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01361","Technology Roadmaps & Architecture","technology roadmaps & architecture","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0090","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:Gemini:row:16","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01362","Technology Roadmaps & Architecture","technology roadmaps & architecture","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0090","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:Gemini:row:17","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01363","Technology Roadmaps & Architecture","technology roadmaps & architecture","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx","Public Search / Discovery","Gemini","technology roadmaps  architecture","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0090","all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx:Gemini:row:18","Public Research Corpus Workbooks (all categories-technology roadmaps  architecture-en-us-28-08-2026.xlsx)"
"MQU-01364","Search Term:","search term:","all categories-website conversion low-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","website conversion low","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0070","all categories-website conversion low-en-us-28-08-2026.xlsx:Google:row:2","Public Research Corpus Workbooks (all categories-website conversion low-en-us-28-08-2026.xlsx)"
"MQU-01365","Language:","language:","all categories-website conversion low-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","website conversion low","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0071","all categories-website conversion low-en-us-28-08-2026.xlsx:Google:row:3","Public Research Corpus Workbooks (all categories-website conversion low-en-us-28-08-2026.xlsx)"
"MQU-01366","Country:","country:","all categories-website conversion low-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","website conversion low","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0072","all categories-website conversion low-en-us-28-08-2026.xlsx:Google:row:4","Public Research Corpus Workbooks (all categories-website conversion low-en-us-28-08-2026.xlsx)"
"MQU-01367","Searched on (dd/mm/yyyy):","searched on (dd/mm/yyyy):","all categories-website conversion low-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","website conversion low","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0073","all categories-website conversion low-en-us-28-08-2026.xlsx:Google:row:5","Public Research Corpus Workbooks (all categories-website conversion low-en-us-28-08-2026.xlsx)"
"MQU-01368","Search Term","search term","all categories-website conversion low-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","website conversion low","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0074","all categories-website conversion low-en-us-28-08-2026.xlsx:Google:row:6","Public Research Corpus Workbooks (all categories-website conversion low-en-us-28-08-2026.xlsx)"
