question_id,original_text,normalized_text,source_file,source_platform,evidence_type,real_vs_synthetic,candidate_family_id,candidate_family_name,candidate_phase2_flow,candidate_flow_name,mapping_confidence,ambiguity_flag,high_risk_flag,search_volume,competition,mapping_rationale
"MQU-01151","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01152","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01153","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01154","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01155","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01156","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01157","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01158","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01159","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01160","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01161","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01162","Search Term:","search term:","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-12","General Value Proposition & Capabilities","FLOW-02","Value Proposition Explanation",0.7,true,false,,,"General inquiry matched to Value Proposition flow."
"MQU-01163","Language:","language:","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-12","General Value Proposition & Capabilities","FLOW-02","Value Proposition Explanation",0.7,true,false,,,"General inquiry matched to Value Proposition flow."
"MQU-01164","Country:","country:","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-12","General Value Proposition & Capabilities","FLOW-02","Value Proposition Explanation",0.7,true,false,,,"General inquiry matched to Value Proposition flow."
"MQU-01165","Searched on (dd/mm/yyyy):","searched on (dd/mm/yyyy):","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-12","General Value Proposition & Capabilities","FLOW-02","Value Proposition Explanation",0.7,true,false,,,"General inquiry matched to Value Proposition flow."
"MQU-01166","Search Term","search term","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-12","General Value Proposition & Capabilities","FLOW-02","Value Proposition Explanation",0.7,true,false,,,"General inquiry matched to Value Proposition flow."
"MQU-01167","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01168","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01169","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01170","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01171","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01172","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01173","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01174","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01175","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01176","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01177","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01178","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01179","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01180","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01181","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01182","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01183","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01184","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01185","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01186","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01187","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
"MQU-01188","Small Business & Service Business Websites","small business & service business websites","all categories-small business  service business websites-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-02","Website Design & Rebuild Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.9,false,false,,,"Explicit website redesign/rebuild query."
